Time,Target,Actual,Velocity,Current
12.14742636680603,63792.19287627194,63792.44384765625,150.72786474052396,-0.2725360066236015
12.149564981460571,63792.346345152706,63792.44384765625,149.90950531836677,-0.2520430214523984
12.151743412017822,63792.503702004724,63792.44384765625,148.43665372285673,-0.23001685239733438
12.153943538665771,63792.66367712423,63793.4326171875,146.50565760599972,-0.3305265600787841
12.156096696853638,63792.82125509268,63793.4326171875,144.5539603241998,-0.307706598371665
12.158214807510376,63792.97724618357,63793.4326171875,142.58777222693985,-0.28506181105468736
12.160345792770386,63793.135159845304,63793.4326171875,140.9114405588579,-0.26264047266869006
12.162457704544067,63793.29261991981,63794.42138671875,139.13800839120051,-0.3637166632931907
12.164570569992065,63793.4511028045,63794.42138671875,136.69660587384035,-0.34000005867918015
12.166696548461914,63793.611525559114,63794.42138671875,134.08762411168823,-0.3157728435332083
12.168848276138306,63793.77486337002,63795.41015625,131.06133687818175,-0.4141097490028963
12.170996904373169,63793.938936960636,63795.41015625,127.4429358147272,-0.38781110847405653
12.173130512237549,63794.10281904694,63795.41015625,123.41005507030903,-0.36087323849537833
12.17528748512268,63794.26945880526,63795.41015625,119.08703854921632,-0.3331264422710186
12.177423000335693,63794.43538988436,63795.41015625,114.2609269844514,-0.3046632788798799
12.17955231666565,63794.60177474479,63796.39892578125,109.38264888911598,-0.3996561177799196
12.181684732437134,63794.76933313309,63796.39892578125,104.76785422238119,-0.3713276477760141
12.183820724487305,63794.93810206936,63796.39892578125,100.33749795566683,-0.343142960715095
12.18595004081726,63795.10726466812,63796.39892578125,96.03624856896677,-0.315115636851537
12.188079118728638,63795.27732300526,63796.39892578125,91.82537399827673,-0.28712094539566935
12.190203666687012,63795.44792637701,63796.39892578125,87.67776179879371,-0.25915934440785066
12.192343950271606,63795.62070438601,63797.3876953125,83.5744332591556,-0.35459295902562127
12.194475412368774,63795.79367408235,63797.3876953125,79.80210328140892,-0.32693601901903513
12.196610450744629,63795.96783323213,63797.3876953125,75.96147229698624,-0.29902111572176493
12.198745250701904,63796.1428677617,63797.3876953125,72.07303060789036,-0.2709202928225655
12.20088243484497,63796.31898900162,63797.3876953125,68.45112142552324,-0.24311008314059246
12.20301365852356,63796.49550199648,63797.3876953125,65.01578499786626,-0.2155494204995388
12.205160140991211,63796.67416482876,63797.3876953125,61.711049498506384,-0.1879289896654781
12.207322597503662,63796.85505118496,63797.3876953125,58.49773464895446,-0.1601768913807325
12.209453105926514,63797.03413739313,63797.3876953125,55.34841425426812,-0.13275220272812396
12.211584329605103,63797.21414476895,63797.3876953125,51.94388997798768,-0.10480404190852233
12.213724613189697,63797.39577884654,63797.3876953125,48.96072298459138,-0.07732671502017603
12.215865850448608,63797.57835249323,63797.3876953125,46.27250608921396,-0.050203862151904484
12.218003988265991,63797.761513555306,63797.3876953125,43.790754262449774,-0.023337926469168394
12.220137357711792,63797.945109099404,63797.3876953125,41.75352798371484,0.0028710785891015653
12.222294569015503,63798.13160724371,63797.3876953125,40.02746958860038,0.02894504005963776
12.22442889213562,63798.31696322669,63797.3876953125,38.519228712020265,0.05452772333417023
12.226567506790161,63798.503521185645,63797.3876953125,37.163460098414184,0.08001669798563554
12.228790998458862,63798.69835762263,63797.3876953125,35.91442206888993,0.10636971345560675
12.231061935424805,63798.89826541393,63797.3876953125,34.740095448222945,0.1332371099619279
12.233203887939453,63799.087659400204,63797.3876953125,33.61806681375606,0.15870660406097123
12.235344886779785,63799.277778892356,63797.3876953125,32.53264676962924,0.18420821265057505
12.237489461898804,63799.46902211392,63797.3876953125,31.472852738740464,0.2098092857951606
12.23962688446045,63799.660424783615,63797.3876953125,30.730996917118322,0.23492158882196962
12.241774559020996,63799.853541608456,63797.3876953125,29.91169784198282,0.26037207044732724
12.243929147720337,63800.04807636316,63797.3876953125,29.03818848938797,0.2860865297490698
12.246079444885254,63800.243013079504,63797.3876953125,28.42673194257158,0.3114319497673512
12.248200178146362,63800.43603656591,63797.3876953125,27.698712359800105,0.33672471690039235
12.25034236907959,63800.63178065679,63797.3876953125,27.18909865186007,0.36200811019320983
12.2524733543396,63800.82726062662,63797.3876953125,26.53236905630205,0.387493873774695
12.254602909088135,63801.02336081171,63797.3876953125,25.772658339411432,0.4132219340584838
12.256738185882568,63801.22073648266,63797.3876953125,24.940860837588,0.43922476892996776
12.258878946304321,63801.419365795315,63798.37646484375,24.358602586311598,0.3413888548074841
12.261026620864868,63801.61938219665,63798.37646484375,23.651021810418115,0.3675230342160452
12.263174295425415,63801.82013954281,63798.37646484375,22.85571526729268,0.3938901929550037
12.265358448028564,63802.02506062889,63798.37646484375,21.999000687104875,0.4208760720431397
12.267490863800049,63802.225855241806,63798.37646484375,21.09930048097341,0.4474149189874588
12.269737958908081,63802.43821987493,63798.37646484375,20.169510336681387,0.4754481623588007
12.271912097930908,63802.644436967574,63798.37646484375,19.51865723567697,0.5022666639008807
12.274093627929688,63802.85208751949,63798.37646484375,18.763060064973878,0.5294319383633072
12.27625823020935,63803.05884579785,63798.37646484375,17.934142045481714,0.5566029919899758
12.278398275375366,63803.263956485534,63798.37646484375,17.3538994318372,0.583170216132115
12.280538558959961,63803.469778254,63798.37646484375,16.94772960228604,0.6095478089178985
12.282675504684448,63803.67595975567,63798.37646484375,16.663410721600226,0.6357754068350089
12.28481912612915,63803.8834627545,63798.37646484375,16.164387505120157,0.6625117188355847
12.286959886550903,63804.091359898266,63798.37646484375,15.81507125358411,0.6890577678087768
12.289167165756226,63804.30641278283,63798.37646484375,15.570549877508876,0.7163306125813511
12.291332960128784,63804.51810422507,63798.37646484375,15.399384914256213,0.7430659068021516
12.29347848892212,63804.72847313972,63798.37646484375,15.27956943997935,0.7695537258926661
12.295612096786499,63804.93831688256,63798.37646484375,15.195698607985545,0.7959183870783313
12.29774785041809,63805.149008458386,63798.37646484375,15.436989025589881,0.8218687693885127
12.299896717071533,63805.361630486535,63798.37646484375,16.205892317912916,0.8472162776395182
12.302033424377441,63805.5736766626,63798.37646484375,17.64412462253904,0.8714208779601388
12.304182291030884,63805.78755417567,63798.37646484375,19.85088723577733,0.8946247469131305
12.306332349777222,63806.00217104609,63798.37646484375,23.495621065044126,0.9156202815888395
12.308463335037231,63806.21549049722,63798.37646484375,29.04693474553089,0.9334031110908299
12.310597896575928,63806.42976708812,63798.37646484375,36.532854321871625,0.9442125453035339
